date,panic_budget,learned_budget,panic_sd,learned_sd,optimal_tail_loss,selected_tail_loss,optimal_budget_lower,optimal_budget_upper,linear_programs,risk_status,risk_update_scheduled,risk_attempt_origin,last_successful_risk_origin,risk_window_start,risk_window_observations,panic_state,learned_state,target,panic_reference_return,learned_reference_return
2012-09-04,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-05,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-06,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-07,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-10,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-11,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-12,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-13,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-14,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-17,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-18,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-19,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-20,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-21,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-24,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-25,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-26,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-27,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-09-28,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-08,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-09,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-10,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-11,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-12,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-15,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-16,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-17,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-18,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-19,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-22,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-23,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-24,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-25,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-26,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-29,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-30,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-10-31,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-01,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-02,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-05,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-06,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-07,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-08,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-09,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-12,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-13,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-14,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-15,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-16,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-19,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-20,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-21,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-22,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-23,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-26,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-27,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-28,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-29,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-11-30,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-03,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-04,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-05,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-06,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-07,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-10,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-11,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-12,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-13,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-14,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-17,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-18,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-19,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-20,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-21,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-24,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-25,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-26,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-27,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-28,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2012-12-31,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-04,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-07,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-08,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-09,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-10,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-11,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-14,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-15,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-16,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-17,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-18,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-21,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-22,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-23,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-24,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-25,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-28,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-29,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-30,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-01-31,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-01,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-04,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-05,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-06,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-07,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-08,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-18,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-19,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-20,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-21,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-22,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-25,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-26,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-27,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-02-28,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-01,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-04,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-05,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-06,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-07,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-08,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-11,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-12,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-13,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-14,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-15,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-18,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-19,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-20,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-21,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-22,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-25,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-26,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-27,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-28,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-03-29,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-01,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-02,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-03,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-08,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-09,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-10,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-11,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-12,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-15,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-16,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-17,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-18,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-19,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-22,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-23,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-24,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-25,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-04-26,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-02,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-03,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-06,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-07,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-08,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-09,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-10,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-13,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-14,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-15,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-16,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-17,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-20,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-21,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-22,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-23,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-24,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-27,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-28,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
2013-05-29,,,,,,,,,0,NO_VIEW_OUTSIDE_DECISION_PERIOD,False,,,,0,,,,,
